network_type,N,<k>,seq,MDS_1,MDS_2,Diff_MDS_1,Diff_MDS_2,UDS_0,UDS_1,UDS_2,average_depth,time_1,time_2
ER+BA,1000,3.4,7,249,379,162,292,541,530,481,1.1333333333333333,0.530663251876831,0.024857044219970703
ER+BA,1000,3.4,8,249,379,160,290,539,531,481,1.1206896551724137,0.5412993431091309,0.0242154598236084
ER+BA,1000,3.4,9,249,379,156,286,535,526,481,1.1481481481481481,0.5278298854827881,0.024423599243164062
ER+BA,1000,3.5,0,286,373,185,272,558,543,493,1.1076923076923078,0.5277910232543945,0.03127479553222656
ER+BA,1000,3.5,1,286,373,173,260,546,543,493,1.0377358490566038,0.5391125679016113,0.027804136276245117
ER+BA,1000,3.5,2,286,373,175,262,548,542,493,1.0909090909090908,0.5235879421234131,0.028990983963012695
ER+BA,1000,3.5,3,286,373,182,269,555,542,493,1.064516129032258,0.5401396751403809,0.030266284942626953
ER+BA,1000,3.5,4,286,373,179,266,552,538,493,1.0847457627118644,0.5417385101318359,0.030210018157958984
ER+BA,1000,3.5,5,286,373,181,268,554,539,493,1.0819672131147542,0.5209167003631592,0.030072450637817383
ER+BA,1000,3.5,6,286,373,180,267,553,541,493,1.1,0.5301423072814941,0.029700756072998047
ER+BA,1000,3.5,7,286,373,179,266,552,542,493,1.152542372881356,0.5490427017211914,0.03008556365966797
ER+BA,1000,3.5,8,286,373,181,268,554,538,493,1.0819672131147542,0.5278613567352295,0.030109643936157227
ER+BA,1000,3.5,9,286,373,181,268,554,537,493,1.1967213114754098,0.5447008609771729,0.03198409080505371
ER+BA,1000,3.6,0,260,371,167,278,538,524,470,1.2941176470588236,0.5514719486236572,0.02789783477783203
ER+BA,1000,3.6,1,260,371,167,278,538,523,470,1.2058823529411764,0.5461149215698242,0.026281356811523438
ER+BA,1000,3.6,2,260,371,160,271,531,525,470,1.180327868852459,0.5649385452270508,0.023839712142944336
ER+BA,1000,3.6,3,260,371,169,280,540,524,470,1.1,0.5534250736236572,0.025365352630615234
ER+BA,1000,3.6,4,260,371,166,277,537,527,470,1.1044776119402986,0.5633633136749268,0.024629592895507812
ER+BA,1000,3.6,5,260,371,172,283,543,525,470,1.178082191780822,0.554542064666748,0.02717733383178711
ER+BA,1000,3.6,6,260,371,177,288,548,526,470,1.1282051282051282,0.5610826015472412,0.027416229248046875
ER+BA,1000,3.6,7,260,371,165,276,536,521,470,1.1818181818181819,0.5395245552062988,0.02468252182006836
ER+BA,1000,3.6,8,260,371,163,274,534,525,470,1.1875,0.5449972152709961,0.024846553802490234
ER+BA,1000,3.6,9,260,371,172,283,543,524,470,1.178082191780822,0.549933910369873,0.0268247127532959
ER+BA,1000,3.7,0,259,343,161,245,504,499,450,1.1666666666666667,0.5444760322570801,0.024737834930419922
ER+BA,1000,3.7,1,259,343,170,254,513,502,450,1.2380952380952381,0.5311489105224609,0.02727532386779785
ER+BA,1000,3.7,2,259,343,157,241,500,495,450,1.16,0.5355489253997803,0.024691104888916016
ER+BA,1000,3.7,3,259,343,164,248,507,498,450,1.1228070175438596,0.5389766693115234,0.02489304542541504
ER+BA,1000,3.7,4,259,343,177,261,520,499,450,1.1571428571428573,0.5144834518432617,0.027929306030273438
ER+BA,1000,3.7,5,259,343,167,251,510,500,450,1.15,0.537468433380127,0.025587081909179688
ER+BA,1000,3.7,6,259,343,162,246,505,499,450,1.2181818181818183,0.5517978668212891,0.026188373565673828
ER+BA,1000,3.7,7,259,343,167,251,510,497,450,1.15,0.5453941822052002,0.026078462600708008
ER+BA,1000,3.7,8,259,343,166,250,509,496,450,1.0847457627118644,0.5437238216400146,0.025119781494140625
ER+BA,1000,3.7,9,259,343,171,255,514,496,450,1.125,0.5292267799377441,0.026029586791992188
ER+BA,1000,3.8,0,248,356,170,278,526,509,464,1.1935483870967742,0.5435762405395508,0.02614593505859375
ER+BA,1000,3.8,1,248,356,175,283,531,509,464,1.0746268656716418,0.5476038455963135,0.0253140926361084
ER+BA,1000,3.8,2,248,356,174,282,530,510,464,1.0757575757575757,0.551809549331665,0.025819063186645508
ER+BA,1000,3.8,3,248,356,172,280,528,509,464,1.125,0.5664386749267578,0.025483369827270508
ER+BA,1000,3.8,4,248,356,168,276,524,506,464,1.1833333333333333,0.5408787727355957,0.02493143081665039
ER+BA,1000,3.8,5,248,356,173,281,529,509,464,1.0923076923076922,0.5446245670318604,0.025607585906982422
ER+BA,1000,3.8,6,248,356,158,266,514,510,464,1.16,0.5469362735748291,0.02318263053894043
ER+BA,1000,3.8,7,248,356,169,277,525,511,464,1.1311475409836065,0.5383346080780029,0.02503037452697754
ER+BA,1000,3.8,8,248,356,162,270,518,509,464,1.0185185185185186,0.552098274230957,0.022736072540283203
ER+BA,1000,3.8,9,248,356,163,271,519,508,464,1.1636363636363636,0.5517230033874512,0.024225234985351562
ER+BA,1000,3.9,0,236,356,152,272,508,496,448,1.15,0.5608837604522705,0.02293086051940918
ER+BA,1000,3.9,1,236,356,153,273,509,497,448,1.1475409836065573,0.5591449737548828,0.02302074432373047
ER+BA,1000,3.9,2,236,356,160,280,516,495,448,1.3235294117647058,0.568000078201294,0.027281761169433594
ER+BA,1000,3.9,3,236,356,143,263,499,495,448,1.2352941176470589,0.5598914623260498,0.022622108459472656
ER+BA,1000,3.9,4,236,356,150,270,506,496,448,1.1896551724137931,0.5646283626556396,0.02341294288635254
ER+BA,1000,3.9,5,236,356,146,266,502,497,448,1.2777777777777777,0.5548231601715088,0.02204298973083496
ER+BA,1000,3.9,6,236,356,154,274,510,497,448,1.3225806451612903,0.5695598125457764,0.025261878967285156
ER+BA,1000,3.9,7,236,356,148,268,504,496,448,1.1785714285714286,0.534926176071167,0.021993398666381836
ER+BA,1000,3.9,8,236,356,147,267,503,499,448,1.2181818181818183,0.5483131408691406,0.022158145904541016
ER+BA,1000,3.9,9,236,356,158,278,514,492,448,1.1818181818181819,0.5584428310394287,0.024254560470581055
ER+BA,1000,4.0,0,198,342,129,273,471,459,418,1.2452830188679245,0.5782549381256104,0.02093338966369629
ER+BA,1000,4.0,1,198,342,128,272,470,462,418,1.2884615384615385,0.5825533866882324,0.020039796829223633
ER+BA,1000,4.0,2,198,342,130,274,472,462,418,1.2222222222222223,0.5729372501373291,0.020139694213867188
ER+BA,1000,4.0,3,198,342,125,269,467,463,418,1.1224489795918366,0.5765063762664795,0.01827836036682129
ER+BA,1000,4.0,4,198,342,126,270,468,462,418,1.16,0.5843906402587891,0.018254518508911133
ER+BA,1000,4.0,5,198,342,128,272,470,460,418,1.25,0.576195240020752,0.019483566284179688
ER+BA,1000,4.0,6,198,342,133,277,475,460,418,1.1754385964912282,0.5664687156677246,0.020322084426879883
ER+BA,1000,4.0,7,198,342,135,279,477,462,418,1.2372881355932204,0.581758975982666,0.02060556411743164
ER+BA,1000,4.0,8,198,342,131,275,473,464,418,1.1636363636363636,0.5690937042236328,0.01891469955444336
ER+BA,1000,4.0,9,198,342,135,279,477,459,418,1.305084745762712,0.5801365375518799,0.022609949111938477
ER+BA,1000,4.1,0,193,328,129,264,457,444,401,1.0892857142857142,0.5894994735717773,0.019670486450195312
ER+BA,1000,4.1,1,193,328,134,269,462,443,401,1.098360655737705,0.6046164035797119,0.019912242889404297
ER+BA,1000,4.1,2,193,328,128,263,456,444,401,1.0727272727272728,0.5898957252502441,0.018691062927246094
ER+BA,1000,4.1,3,193,328,125,260,453,444,401,1.1153846153846154,0.5863990783691406,0.019023656845092773
ER+BA,1000,4.1,4,193,328,124,259,452,440,401,1.1568627450980393,0.5840966701507568,0.019034624099731445
ER+BA,1000,4.1,5,193,328,124,259,452,442,401,1.0784313725490196,0.5824377536773682,0.019357919692993164
ER+BA,1000,4.1,6,193,328,112,247,440,444,401,1.1282051282051282,0.594763994216919,0.01715373992919922
ER+BA,1000,4.1,7,193,328,126,261,454,440,401,1.1132075471698113,0.5879361629486084,0.019288063049316406
ER+BA,1000,4.1,8,193,328,123,258,451,445,401,1.1,0.5722620487213135,0.018732070922851562
ER+BA,1000,4.1,9,193,328,126,261,454,441,401,1.1132075471698113,0.5757222175598145,0.01931929588317871
ER+BA,1000,4.2,0,192,309,140,257,449,434,388,1.1639344262295082,0.6431984901428223,0.02247309684753418
ER+BA,1000,4.2,1,192,309,140,257,449,435,388,1.2622950819672132,0.6049778461456299,0.024385452270507812
ER+BA,1000,4.2,2,192,309,141,258,450,436,388,1.1774193548387097,0.6361939907073975,0.023181676864624023
ER+BA,1000,4.2,3,192,309,139,256,448,435,388,1.15,0.6162288188934326,0.022487401962280273
ER+BA,1000,4.2,4,192,309,140,257,449,437,388,1.1967213114754098,0.6324059963226318,0.02446126937866211
ER+BA,1000,4.2,5,192,309,132,249,441,435,388,1.3773584905660377,0.6152472496032715,0.023473024368286133
ER+BA,1000,4.2,6,192,309,135,252,444,436,388,1.1607142857142858,0.6094906330108643,0.022024154663085938
ER+BA,1000,4.2,7,192,309,141,258,450,434,388,1.2096774193548387,0.6224873065948486,0.02407050132751465
ER+BA,1000,4.2,8,192,309,141,258,450,435,388,1.1451612903225807,0.6305043697357178,0.023939847946166992
ER+BA,1000,4.2,9,192,309,140,257,449,437,388,1.180327868852459,0.6173558235168457,0.023986339569091797
ER+BA,1000,4.3,0,204,311,141,248,452,440,405,1.1702127659574468,0.5715656280517578,0.020693063735961914
ER+BA,1000,4.3,1,204,311,143,250,454,439,405,1.183673469387755,0.5864574909210205,0.021823883056640625
ER+BA,1000,4.3,2,204,311,144,251,455,442,405,1.06,0.5650489330291748,0.021155834197998047
ER+BA,1000,4.3,3,204,311,145,252,456,444,405,1.196078431372549,0.5816502571105957,0.02305293083190918
ER+BA,1000,4.3,4,204,311,134,241,445,442,405,1.15,0.5874772071838379,0.01900005340576172
ER+BA,1000,4.3,5,204,311,137,244,448,443,405,1.1395348837209303,0.5557613372802734,0.0197451114654541
ER+BA,1000,4.3,6,204,311,144,251,455,443,405,1.08,0.5729334354400635,0.020703792572021484
ER+BA,1000,4.3,7,204,311,147,254,458,441,405,1.0754716981132075,0.5748097896575928,0.021781444549560547
ER+BA,1000,4.3,8,204,311,140,247,451,442,405,1.0434782608695652,0.5839996337890625,0.01955270767211914
ER+BA,1000,4.3,9,204,311,137,244,448,443,405,1.0465116279069768,0.5698444843292236,0.019678354263305664
ER+BA,1000,4.4,0,190,299,130,239,429,417,370,1.1016949152542372,0.6394131183624268,0.025752544403076172
ER+BA,1000,4.4,1,190,299,125,234,424,421,370,1.1481481481481481,0.6400833129882812,0.025022029876708984
ER+BA,1000,4.4,2,190,299,131,240,430,419,370,1.1666666666666667,0.6401126384735107,0.02649402618408203
ER+BA,1000,4.4,3,190,299,138,247,437,417,370,1.1791044776119404,0.6382389068603516,0.02690410614013672
ER+BA,1000,4.4,4,190,299,132,241,431,419,370,1.1475409836065573,0.6526505947113037,0.027853012084960938
ER+BA,1000,4.4,5,190,299,128,237,427,414,370,1.2105263157894737,0.654923677444458,0.025855302810668945
ER+BA,1000,4.4,6,190,299,133,242,432,418,370,1.1612903225806452,0.63930344581604,0.028855562210083008
ER+BA,1000,4.4,7,190,299,134,243,433,421,370,1.0793650793650793,0.7164924144744873,0.025530338287353516
ER+BA,1000,4.4,8,190,299,126,235,425,419,370,1.2363636363636363,0.6287751197814941,0.02493119239807129
ER+BA,1000,4.4,9,190,299,133,242,432,418,370,1.1290322580645162,0.6498136520385742,0.024625301361083984
ER+BA,1000,4.5,0,167,278,126,237,404,392,352,1.1538461538461537,0.6998252868652344,0.018555879592895508
ER+BA,1000,4.5,1,167,278,112,223,390,388,352,1.1842105263157894,0.6813786029815674,0.017230987548828125
ER+BA,1000,4.5,2,167,278,124,235,402,390,352,1.16,0.6996464729309082,0.019303083419799805
ER+BA,1000,4.5,3,167,278,121,232,399,392,352,1.1702127659574468,0.6802492141723633,0.018126487731933594
ER+BA,1000,4.5,4,167,278,125,236,403,393,352,1.2549019607843137,0.6901097297668457,0.019641637802124023
ER+BA,1000,4.5,5,167,278,122,233,400,392,352,1.0625,0.6950442790985107,0.017829179763793945
ER+BA,1000,4.5,6,167,278,124,235,402,388,352,1.14,0.679091215133667,0.018416881561279297
ER+BA,1000,4.5,7,167,278,131,242,409,392,352,1.0701754385964912,0.6869595050811768,0.018924474716186523
ER+BA,1000,4.5,8,167,278,126,237,404,391,352,1.1538461538461537,0.686150074005127,0.01980280876159668
ER+BA,1000,4.5,9,167,278,123,234,401,388,352,1.2040816326530612,0.6895651817321777,0.01866769790649414
ER+BA,1000,4.6,0,154,293,107,246,400,390,347,1.1886792452830188,0.6839120388031006,0.021160364151000977
ER+BA,1000,4.6,1,154,293,112,251,405,391,347,1.1896551724137931,0.6726284027099609,0.02035808563232422
ER+BA,1000,4.6,2,154,293,104,243,397,390,347,1.14,0.678368330001831,0.019422531127929688
ER+BA,1000,4.6,3,154,293,112,251,405,390,347,1.1379310344827587,0.6844253540039062,0.02076864242553711
ER+BA,1000,4.6,4,154,293,106,245,399,387,347,1.1923076923076923,0.6773838996887207,0.019969940185546875
ER+BA,1000,4.6,5,154,293,109,248,402,389,347,1.0909090909090908,0.6751420497894287,0.017708778381347656
ER+BA,1000,4.6,6,154,293,107,246,400,391,347,1.3584905660377358,0.6972332000732422,0.02030181884765625
ER+BA,1000,4.6,7,154,293,107,246,400,392,347,1.1320754716981132,0.7013776302337646,0.01787281036376953
ER+BA,1000,4.6,8,154,293,106,245,399,388,347,1.1923076923076923,0.6916451454162598,0.017335891723632812
ER+BA,1000,4.6,9,154,293,103,242,396,390,347,1.3061224489795917,0.664870023727417,0.020074844360351562
ER+BA,1000,4.7,0,167,277,126,236,403,389,351,1.0961538461538463,0.6602253913879395,0.021422386169433594
ER+BA,1000,4.7,1,167,277,117,227,394,387,351,1.186046511627907,0.6551437377929688,0.02030158042907715
ER+BA,1000,4.7,2,167,277,124,234,401,389,351,1.1,0.6535496711730957,0.020699024200439453
ER+BA,1000,4.7,3,167,277,120,230,397,389,351,1.1956521739130435,0.6575348377227783,0.02223825454711914
ER+BA,1000,4.7,4,167,277,115,225,392,390,351,1.1951219512195121,0.6659185886383057,0.020171165466308594
ER+BA,1000,4.7,5,167,277,126,236,403,392,351,1.1538461538461537,0.6511685848236084,0.021526336669921875
ER+BA,1000,4.7,6,167,277,124,234,401,387,351,1.22,0.6357316970825195,0.022812604904174805
ER+BA,1000,4.7,7,167,277,125,235,402,387,351,1.1764705882352942,0.6384177207946777,0.02310037612915039
ER+BA,1000,4.7,8,167,277,124,234,401,388,351,1.14,0.6557543277740479,0.022208452224731445
ER+BA,1000,4.7,9,167,277,119,229,396,388,351,1.1555555555555554,0.6442880630493164,0.021483898162841797
ER+BA,1000,4.8,0,155,270,112,227,382,377,346,1.0833333333333333,0.6788511276245117,0.01734185218811035
ER+BA,1000,4.8,1,155,270,117,232,387,376,346,1.1219512195121952,0.6899619102478027,0.018192768096923828
ER+BA,1000,4.8,2,155,270,115,230,385,379,346,1.1538461538461537,0.6840872764587402,0.01910257339477539
ER+BA,1000,4.8,3,155,270,114,229,384,377,346,1.2105263157894737,0.6943533420562744,0.018687009811401367
ER+BA,1000,4.8,4,155,270,118,233,388,379,346,1.1904761904761905,0.6973733901977539,0.019395828247070312
ER+BA,1000,4.8,5,155,270,111,226,381,376,346,1.2571428571428571,0.7095353603363037,0.01833796501159668
ER+BA,1000,4.8,6,155,270,112,227,382,379,346,1.25,0.7078282833099365,0.018586397171020508
ER+BA,1000,4.8,7,155,270,115,230,385,377,346,1.205128205128205,0.6926939487457275,0.018220186233520508
ER+BA,1000,4.8,8,155,270,113,228,383,378,346,1.162162162162162,0.6942191123962402,0.017518043518066406
ER+BA,1000,4.8,9,155,270,114,229,384,378,346,1.131578947368421,0.697119951248169,0.01831340789794922
ER+BA,1000,4.9,0,144,254,111,221,365,356,317,1.1666666666666667,0.7766139507293701,0.01892375946044922
ER+BA,1000,4.9,1,144,254,111,221,365,359,317,1.1041666666666667,0.7750973701477051,0.01956939697265625
ER+BA,1000,4.9,2,144,254,113,223,367,354,317,1.2,0.7692897319793701,0.02113509178161621
ER+BA,1000,4.9,3,144,254,111,221,365,358,317,1.1458333333333333,0.7698204517364502,0.019673585891723633
ER+BA,1000,4.9,4,144,254,118,228,372,356,317,1.2545454545454546,0.756589412689209,0.022083282470703125
ER+BA,1000,4.9,5,144,254,112,222,366,358,317,1.1428571428571428,0.7822375297546387,0.01963639259338379
ER+BA,1000,4.9,6,144,254,109,219,363,354,317,1.173913043478261,0.7889056205749512,0.01905655860900879
ER+BA,1000,4.9,7,144,254,114,224,368,352,317,1.196078431372549,0.7560839653015137,0.020071029663085938
ER+BA,1000,4.9,8,144,254,110,220,364,357,317,1.2127659574468086,0.7563512325286865,0.020443201065063477
ER+BA,1000,4.9,9,144,254,110,220,364,354,317,1.1914893617021276,0.7782247066497803,0.020415067672729492
ER+BA,1000,5.0,0,146,249,114,217,363,344,313,1.1,0.7351799011230469,0.019460201263427734
ER+BA,1000,5.0,1,146,249,110,213,359,350,313,1.108695652173913,0.7034032344818115,0.01978611946105957
ER+BA,1000,5.0,2,146,249,102,205,351,348,313,1.0526315789473684,0.7175452709197998,0.016675472259521484
ER+BA,1000,5.0,3,146,249,108,211,357,349,313,1.1136363636363635,0.7090978622436523,0.020359039306640625
ER+BA,1000,5.0,4,146,249,107,210,356,349,313,1.1395348837209303,0.7020385265350342,0.01902937889099121
ER+BA,1000,5.0,5,146,249,109,212,358,348,313,1.1555555555555554,0.7048389911651611,0.019077301025390625
ER+BA,1000,5.0,6,146,249,108,211,357,351,313,1.1590909090909092,0.7113921642303467,0.019399642944335938
ER+BA,1000,5.0,7,146,249,112,215,361,347,313,1.125,0.7070744037628174,0.0185244083404541
ER+BA,1000,5.0,8,146,249,106,209,355,347,313,1.119047619047619,0.7000479698181152,0.018935203552246094
ER+BA,1000,5.0,9,146,249,103,206,352,347,313,1.1538461538461537,0.7115645408630371,0.01766228675842285
ER+BA,1000,5.1,0,122,269,94,241,363,357,319,1.2272727272727273,0.7718358039855957,0.018285751342773438
ER+BA,1000,5.1,1,122,269,91,238,360,355,319,1.170731707317073,0.7380304336547852,0.016631364822387695
ER+BA,1000,5.1,2,122,269,99,246,368,355,319,1.163265306122449,0.7460289001464844,0.020659685134887695
ER+BA,1000,5.1,3,122,269,97,244,366,353,319,1.1914893617021276,0.7392668724060059,0.020721912384033203
ER+BA,1000,5.1,4,122,269,95,242,364,354,319,1.2,0.7431333065032959,0.018582820892333984
ER+BA,1000,5.1,5,122,269,95,242,364,355,319,1.2222222222222223,0.7362010478973389,0.019764423370361328
ER+BA,1000,5.1,6,122,269,99,246,368,354,319,1.2040816326530612,0.7553739547729492,0.02002573013305664
ER+BA,1000,5.1,7,122,269,92,239,361,356,319,1.1904761904761905,0.7472653388977051,0.01762223243713379
ER+BA,1000,5.1,8,122,269,99,246,368,354,319,1.163265306122449,0.7236547470092773,0.01977705955505371
ER+BA,1000,5.1,9,122,269,98,245,367,354,319,1.125,0.7383263111114502,0.019414663314819336
ER+BA,1000,5.2,0,113,264,83,234,347,337,315,1.28125,0.7927083969116211,0.012933731079101562
ER+BA,1000,5.2,1,113,264,83,234,347,335,315,1.25,0.8316404819488525,0.012796640396118164
ER+BA,1000,5.2,2,113,264,82,233,346,336,315,1.2258064516129032,0.7717649936676025,0.012458086013793945
ER+BA,1000,5.2,3,113,264,78,229,342,336,315,1.1111111111111112,0.7963559627532959,0.012081623077392578
ER+BA,1000,5.2,4,113,264,85,236,349,337,315,1.088235294117647,0.7872035503387451,0.012612342834472656
ER+BA,1000,5.2,5,113,264,78,229,342,338,315,1.2222222222222223,0.7960422039031982,0.012631893157958984
ER+BA,1000,5.2,6,113,264,81,232,345,336,315,1.1333333333333333,0.7846841812133789,0.012073516845703125
ER+BA,1000,5.2,7,113,264,86,237,350,337,315,1.2571428571428571,0.7936763763427734,0.013848066329956055
ER+BA,1000,5.2,8,113,264,80,231,344,338,315,1.1724137931034482,0.7910988330841064,0.012062788009643555
ER+BA,1000,5.2,9,113,264,82,233,346,334,315,1.1612903225806452,0.7761738300323486,0.012049198150634766
ER+BA,1000,5.3,0,119,225,92,198,317,310,282,1.1714285714285715,0.7764110565185547,0.02051568031311035
ER+BA,1000,5.3,1,119,225,90,196,315,310,282,1.2727272727272727,0.7638823986053467,0.020489215850830078
ER+BA,1000,5.3,2,119,225,92,198,317,310,282,1.2,0.7673947811126709,0.02061176300048828
ER+BA,1000,5.3,3,119,225,94,200,319,308,282,1.2702702702702702,0.7934966087341309,0.02150106430053711
ER+BA,1000,5.3,4,119,225,89,195,314,312,282,1.375,0.7716584205627441,0.021222829818725586
ER+BA,1000,5.3,5,119,225,91,197,316,304,282,1.3823529411764706,0.7625410556793213,0.02192068099975586
ER+BA,1000,5.3,6,119,225,94,200,319,310,282,1.2432432432432432,0.7735815048217773,0.02289605140686035
ER+BA,1000,5.3,7,119,225,91,197,316,311,282,1.3529411764705883,0.7649633884429932,0.02024054527282715
ER+BA,1000,5.3,8,119,225,94,200,319,310,282,1.162162162162162,0.7792320251464844,0.022051095962524414
ER+BA,1000,5.3,9,119,225,93,199,318,311,282,1.25,0.7755749225616455,0.02174830436706543
ER+BA,1000,5.4,0,118,244,94,220,338,325,292,1.065217391304348,0.8093085289001465,0.01784682273864746
ER+BA,1000,5.4,1,118,244,87,213,331,322,292,1.1025641025641026,0.8206384181976318,0.016783952713012695
ER+BA,1000,5.4,2,118,244,88,214,332,325,292,1.05,0.8130300045013428,0.01588153839111328
ER+BA,1000,5.4,3,118,244,91,217,335,327,292,1.1162790697674418,0.7997095584869385,0.01761770248413086
ER+BA,1000,5.4,4,118,244,88,214,332,325,292,1.05,0.831291675567627,0.01692366600036621
ER+BA,1000,5.4,5,118,244,89,215,333,321,292,1.0731707317073171,0.8047370910644531,0.01777029037475586
ER+BA,1000,5.4,6,118,244,90,216,334,324,292,1.0,0.7885475158691406,0.016568660736083984
ER+BA,1000,5.4,7,118,244,86,212,330,321,292,1.0789473684210527,0.8240702152252197,0.016670703887939453
ER+BA,1000,5.4,8,118,244,88,214,332,326,292,1.075,0.8197073936462402,0.015448808670043945
ER+BA,1000,5.4,9,118,244,87,213,331,327,292,1.0512820512820513,0.7993543148040771,0.01763176918029785
ER+BA,1000,5.5,0,92,251,66,225,317,312,298,1.1578947368421053,0.7615129947662354,0.011957168579101562
ER+BA,1000,5.5,1,92,251,71,230,322,312,298,1.1666666666666667,0.7777547836303711,0.012994527816772461
ER+BA,1000,5.5,2,92,251,65,224,316,312,298,1.1666666666666667,0.7701225280761719,0.011293649673461914
ER+BA,1000,5.5,3,92,251,66,225,317,313,298,1.1578947368421053,0.7657792568206787,0.012029886245727539
ER+BA,1000,5.5,4,92,251,70,229,321,311,298,1.173913043478261,0.7650320529937744,0.014088869094848633
ER+BA,1000,5.5,5,92,251,69,228,320,312,298,1.1363636363636365,0.7549059391021729,0.01239323616027832
ER+BA,1000,5.5,6,92,251,71,230,322,309,298,1.125,0.7670779228210449,0.01323246955871582
ER+BA,1000,5.5,7,92,251,65,224,316,311,298,1.0555555555555556,0.7617485523223877,0.01046609878540039
ER+BA,1000,5.5,8,92,251,63,222,314,309,298,1.0625,0.7513675689697266,0.01041865348815918
ER+BA,1000,5.5,9,92,251,69,228,320,312,298,1.1818181818181819,0.782841682434082,0.014054298400878906
ER+BA,1000,5.6,0,105,216,79,190,295,283,256,1.1538461538461537,0.9013791084289551,0.017105817794799805
ER+BA,1000,5.6,1,105,216,79,190,295,286,256,1.2307692307692308,0.8622713088989258,0.018064022064208984
ER+BA,1000,5.6,2,105,216,79,190,295,285,256,1.1794871794871795,0.8631184101104736,0.018093109130859375
ER+BA,1000,5.6,3,105,216,76,187,292,285,256,1.1666666666666667,0.895071268081665,0.017192602157592773
ER+BA,1000,5.6,4,105,216,74,185,290,283,256,1.2941176470588236,0.8808341026306152,0.016028165817260742
ER+BA,1000,5.6,5,105,216,79,190,295,284,256,1.205128205128205,0.8794174194335938,0.01635885238647461
ER+BA,1000,5.6,6,105,216,77,188,293,286,256,1.0810810810810811,0.8836121559143066,0.016368865966796875
ER+BA,1000,5.6,7,105,216,71,182,287,286,256,1.2580645161290323,0.8623175621032715,0.017068862915039062
ER+BA,1000,5.6,8,105,216,76,187,292,287,256,1.1388888888888888,0.8801946640014648,0.016350507736206055
ER+BA,1000,5.6,9,105,216,80,191,296,286,256,1.275,0.867560625076294,0.01769709587097168
ER+BA,1000,5.7,0,95,214,76,195,290,280,271,1.1578947368421053,0.8463261127471924,0.010764122009277344
ER+BA,1000,5.7,1,95,214,79,198,293,283,271,1.1818181818181819,0.8648223876953125,0.012828826904296875
ER+BA,1000,5.7,2,95,214,77,196,291,285,271,1.1,0.8413257598876953,0.011200904846191406
ER+BA,1000,5.7,3,95,214,76,195,290,284,271,1.105263157894737,0.8269181251525879,0.012667417526245117
ER+BA,1000,5.7,4,95,214,78,197,292,285,271,1.1904761904761905,0.8513751029968262,0.011713266372680664
ER+BA,1000,5.7,5,95,214,77,196,291,282,271,1.1,0.848179817199707,0.011129379272460938
ER+BA,1000,5.7,6,95,214,81,200,295,283,271,1.125,0.8489315509796143,0.01214456558227539
ER+BA,1000,5.7,7,95,214,80,199,294,283,271,1.0434782608695652,0.8450489044189453,0.011238813400268555
ER+BA,1000,5.7,8,95,214,75,194,289,283,271,1.1111111111111112,0.8411252498626709,0.010933160781860352
ER+BA,1000,5.7,9,95,214,74,193,288,284,271,1.0588235294117647,0.8674767017364502,0.01071619987487793
ER+BA,1000,5.8,0,87,237,60,210,297,294,271,1.0769230769230769,0.9638619422912598,0.013777971267700195
ER+BA,1000,5.8,1,87,237,63,213,300,294,271,1.2413793103448276,0.950592041015625,0.014630317687988281
ER+BA,1000,5.8,2,87,237,70,220,307,293,271,1.1111111111111112,0.9570021629333496,0.014879465103149414
ER+BA,1000,5.8,3,87,237,60,210,297,295,271,1.1538461538461537,0.9456787109375,0.0120391845703125
ER+BA,1000,5.8,4,87,237,66,216,303,295,271,1.09375,0.945889949798584,0.013746023178100586
ER+BA,1000,5.8,5,87,237,61,211,298,295,271,1.2592592592592593,0.9390006065368652,0.015107154846191406
ER+BA,1000,5.8,6,87,237,62,212,299,294,271,1.1785714285714286,0.9608144760131836,0.014130830764770508
ER+BA,1000,5.8,7,87,237,65,215,302,293,271,1.1612903225806452,0.957390546798706,0.014292240142822266
ER+BA,1000,5.8,8,87,237,62,212,299,293,271,1.1071428571428572,0.9682965278625488,0.013019800186157227
ER+BA,1000,5.8,9,87,237,64,214,301,292,271,1.2,0.958981990814209,0.013450860977172852
ER+BA,1000,5.9,0,93,213,74,194,287,282,260,1.2222222222222223,0.7868366241455078,0.01310276985168457
ER+BA,1000,5.9,1,93,213,77,197,290,279,260,1.1666666666666667,0.7947874069213867,0.012429475784301758
ER+BA,1000,5.9,2,93,213,74,194,287,284,260,1.037037037037037,0.7944953441619873,0.011934995651245117
ER+BA,1000,5.9,3,93,213,76,196,289,282,260,1.2413793103448276,0.7977485656738281,0.013934135437011719
ER+BA,1000,5.9,4,93,213,74,194,287,281,260,1.1111111111111112,0.7984237670898438,0.01163625717163086
ER+BA,1000,5.9,5,93,213,74,194,287,283,260,1.1851851851851851,0.8017783164978027,0.011969327926635742
ER+BA,1000,5.9,6,93,213,81,201,294,280,260,1.1176470588235294,0.7892382144927979,0.012130498886108398
ER+BA,1000,5.9,7,93,213,71,191,284,281,260,1.2916666666666667,0.8174052238464355,0.012028217315673828
ER+BA,1000,5.9,8,93,213,76,196,289,281,260,1.2413793103448276,0.7944583892822266,0.01490163803100586
ER+BA,1000,5.9,9,93,213,73,193,286,280,260,1.0769230769230769,0.82084059715271,0.012176513671875
